pollster,state,party,hypothetical,end_date,duration,numeric_grade,pollscore,transparency_score,candidate_name,pct
Targoz Market Research,Tennessee,IND,TRUE,2024-10-08,11,1.8,0.1,7,Robert F. Kennedy,5
Targoz Market Research,Tennessee,LIB,TRUE,2024-10-08,11,1.8,0.1,7,Chase Oliver,1
Targoz Market Research,Tennessee,GRE,TRUE,2024-10-08,11,1.8,0.1,7,Jill Stein,1
Targoz Market Research,Tennessee,DEM,TRUE,2024-10-08,11,1.8,0.1,7,Kamala Harris,35
Targoz Market Research,Tennessee,REP,TRUE,2024-10-08,11,1.8,0.1,7,Donald Trump,56
Targoz Market Research,Tennessee,IND,TRUE,2024-10-08,11,1.8,0.1,7,Robert F. Kennedy,5
Targoz Market Research,Tennessee,LIB,TRUE,2024-10-08,11,1.8,0.1,7,Chase Oliver,1
Targoz Market Research,Tennessee,GRE,TRUE,2024-10-08,11,1.8,0.1,7,Jill Stein,0
Digital Research,Maine,DEM,FALSE,2024-10-07,27,1.4,0.2,3,Kamala Harris,48
Digital Research,Maine,REP,FALSE,2024-10-07,27,1.4,0.2,3,Donald Trump,41
Digital Research,Maine,GRE,FALSE,2024-10-07,27,1.4,0.2,3,Jill Stein,3
Digital Research,Maine,IND,FALSE,2024-10-07,27,1.4,0.2,3,Cornel West,1
Digital Research,Maine,LIB,FALSE,2024-10-07,27,1.4,0.2,3,Chase Oliver,1
Digital Research,Maine CD-1,DEM,FALSE,2024-10-07,27,1.4,0.2,3,Kamala Harris,56
Digital Research,Maine CD-1,REP,FALSE,2024-10-07,27,1.4,0.2,3,Donald Trump,33
Digital Research,Maine CD-2,DEM,FALSE,2024-10-07,27,1.4,0.2,3,Kamala Harris,40
Digital Research,Maine CD-2,REP,FALSE,2024-10-07,27,1.4,0.2,3,Donald Trump,49
Redfield & Wilton Strategies,National,DEM,FALSE,2024-10-06,0,1.8,0.4,9,Kamala Harris,47.72
Redfield & Wilton Strategies,National,REP,FALSE,2024-10-06,0,1.8,0.4,9,Donald Trump,45.99
Redfield & Wilton Strategies,National,LIB,FALSE,2024-10-06,0,1.8,0.4,9,Chase Oliver,0.7
Redfield & Wilton Strategies,National,GRE,FALSE,2024-10-06,0,1.8,0.4,9,Jill Stein,0.52
Big Village,National,DEM,FALSE,2024-10-04,2,1.2,1.7,9,Kamala Harris,44.5
Big Village,National,REP,FALSE,2024-10-04,2,1.2,1.7,9,Donald Trump,41.5
Big Village,National,DEM,FALSE,2024-10-04,2,1.2,1.7,9,Kamala Harris,48.7
Big Village,National,REP,FALSE,2024-10-04,2,1.2,1.7,9,Donald Trump,44.6
Big Village,National,DEM,FALSE,2024-10-04,2,1.2,1.7,9,Kamala Harris,49.9
Big Village,National,REP,FALSE,2024-10-04,2,1.2,1.7,9,Donald Trump,46.4
Redfield & Wilton Strategies,Arizona,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,Arizona,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,48
Redfield & Wilton Strategies,Arizona,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Arizona,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Florida,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,45
Redfield & Wilton Strategies,Florida,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,49
Redfield & Wilton Strategies,Florida,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Florida,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Georgia,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,Georgia,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,Georgia,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Georgia,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Michigan,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,48
Redfield & Wilton Strategies,Michigan,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,46
Redfield & Wilton Strategies,Michigan,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Michigan,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Minnesota,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,51
Redfield & Wilton Strategies,Minnesota,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,43
Redfield & Wilton Strategies,Minnesota,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Minnesota,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Nevada,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,48
Redfield & Wilton Strategies,Nevada,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,Nevada,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Nevada,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,North Carolina,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,45
Redfield & Wilton Strategies,North Carolina,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,North Carolina,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,North Carolina,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Pennsylvania,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,48
Redfield & Wilton Strategies,Pennsylvania,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,Pennsylvania,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Pennsylvania,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Wisconsin,DEM,FALSE,2024-10-02,5,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,Wisconsin,REP,FALSE,2024-10-02,5,1.8,0.4,9,Donald Trump,46
Redfield & Wilton Strategies,Wisconsin,LIB,FALSE,2024-10-02,5,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Wisconsin,GRE,FALSE,2024-10-02,5,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,National,DEM,TRUE,2024-09-29,1,1.8,0.4,9,Kamala Harris,48
Redfield & Wilton Strategies,National,REP,TRUE,2024-09-29,1,1.8,0.4,9,Donald Trump,46
Redfield & Wilton Strategies,National,IND,TRUE,2024-09-29,1,1.8,0.4,9,Robert F. Kennedy,1
Redfield & Wilton Strategies,National,LIB,TRUE,2024-09-29,1,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,National,GRE,TRUE,2024-09-29,1,1.8,0.4,9,Jill Stein,0
Patriot Polling,Pennsylvania,DEM,FALSE,2024-09-29,2,1.1,0.6,5,Kamala Harris,49
Patriot Polling,Pennsylvania,REP,FALSE,2024-09-29,2,1.1,0.6,5,Donald Trump,50
Redfield & Wilton Strategies,National,DEM,FALSE,2024-09-26,1,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,National,REP,FALSE,2024-09-26,1,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,National,LIB,FALSE,2024-09-26,1,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,National,GRE,FALSE,2024-09-26,1,1.8,0.4,9,Jill Stein,1
Big Village,National,DEM,FALSE,2024-09-25,2,1.2,1.7,9,Kamala Harris,45.6
Big Village,National,REP,FALSE,2024-09-25,2,1.2,1.7,9,Donald Trump,41.1
Big Village,National,DEM,FALSE,2024-09-25,2,1.2,1.7,9,Kamala Harris,48.6
Big Village,National,REP,FALSE,2024-09-25,2,1.2,1.7,9,Donald Trump,43.9
Big Village,National,DEM,FALSE,2024-09-25,2,1.2,1.7,9,Kamala Harris,49.5
Big Village,National,REP,FALSE,2024-09-25,2,1.2,1.7,9,Donald Trump,45.7
McLaughlin,Florida,DEM,FALSE,2024-09-25,2,0.5,1.6,4,Kamala Harris,46
McLaughlin,Florida,REP,FALSE,2024-09-25,2,0.5,1.6,4,Donald Trump,51
Victory Insights,Florida,DEM,FALSE,2024-09-25,3,1.3,0.1,1,Kamala Harris,44.9
Victory Insights,Florida,REP,FALSE,2024-09-25,3,1.3,0.1,1,Donald Trump,46.9
Slingshot Strategies,Delaware,DEM,FALSE,2024-09-21,2,1.4,0.1,3,Kamala Harris,54
Slingshot Strategies,Delaware,REP,FALSE,2024-09-21,2,1.4,0.1,3,Donald Trump,37
Meredith College,North Carolina,DEM,FALSE,2024-09-20,2,1.6,0.3,8,Kamala Harris,48
Meredith College,North Carolina,REP,FALSE,2024-09-20,2,1.6,0.3,8,Donald Trump,48
Meredith College,North Carolina,CON,FALSE,2024-09-20,2,1.6,0.3,8,Randall A. Terry,0
Meredith College,North Carolina,GRE,FALSE,2024-09-20,2,1.6,0.3,8,Jill Stein,1
Meredith College,North Carolina,IND,FALSE,2024-09-20,2,1.6,0.3,8,Cornel West,0
Meredith College,North Carolina,LIB,FALSE,2024-09-20,2,1.6,0.3,8,Chase Oliver,1
Embold Research,Rhode Island,DEM,FALSE,2024-09-20,4,1.4,0.6,6,Kamala Harris,52
Embold Research,Rhode Island,REP,FALSE,2024-09-20,4,1.4,0.6,6,Donald Trump,38
Redfield & Wilton Strategies,Arizona,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,Arizona,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,Arizona,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Arizona,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Florida,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,45
Redfield & Wilton Strategies,Florida,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,50
Redfield & Wilton Strategies,Florida,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Florida,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Michigan,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,46
Redfield & Wilton Strategies,Michigan,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,45
Redfield & Wilton Strategies,Michigan,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Michigan,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Minnesota,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,50
Redfield & Wilton Strategies,Minnesota,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,Minnesota,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Minnesota,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Nevada,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,45
Redfield & Wilton Strategies,Nevada,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,45
Redfield & Wilton Strategies,Nevada,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Nevada,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Pennsylvania,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,Pennsylvania,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,Pennsylvania,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Pennsylvania,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Wisconsin,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,Wisconsin,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,Wisconsin,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Wisconsin,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Georgia,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,46
Redfield & Wilton Strategies,Georgia,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,48
Redfield & Wilton Strategies,Georgia,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Georgia,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,North Carolina,DEM,FALSE,2024-09-19,3,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,North Carolina,REP,FALSE,2024-09-19,3,1.8,0.4,9,Donald Trump,48
Redfield & Wilton Strategies,North Carolina,LIB,FALSE,2024-09-19,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,North Carolina,GRE,FALSE,2024-09-19,3,1.8,0.4,9,Jill Stein,0
Victory Insights,North Carolina,DEM,FALSE,2024-09-18,2,1.3,0.1,1,Kamala Harris,44.9
Victory Insights,North Carolina,REP,FALSE,2024-09-18,2,1.3,0.1,1,Donald Trump,48.5
J.L. Partners,National,DEM,TRUE,2024-09-16,5,1.6,0.2,6,Kamala Harris,43
J.L. Partners,National,REP,TRUE,2024-09-16,5,1.6,0.2,6,Donald Trump,42
J.L. Partners,National,IND,TRUE,2024-09-16,5,1.6,0.2,6,Robert F. Kennedy,4
J.L. Partners,National,GRE,TRUE,2024-09-16,5,1.6,0.2,6,Jill Stein,1
J.L. Partners,National,IND,TRUE,2024-09-16,5,1.6,0.2,6,Cornel West,0
J.L. Partners,National,LIB,TRUE,2024-09-16,5,1.6,0.2,6,Chase Oliver,0
J.L. Partners,National,DEM,FALSE,2024-09-16,5,1.6,0.2,6,Kamala Harris,47
J.L. Partners,National,REP,FALSE,2024-09-16,5,1.6,0.2,6,Donald Trump,45
Big Village,National,DEM,FALSE,2024-09-15,4,1.2,1.7,9,Kamala Harris,44.9
Big Village,National,REP,FALSE,2024-09-15,4,1.2,1.7,9,Donald Trump,39.4
Big Village,National,DEM,FALSE,2024-09-15,4,1.2,1.7,9,Kamala Harris,47.7
Big Village,National,REP,FALSE,2024-09-15,4,1.2,1.7,9,Donald Trump,42.5
Big Village,National,DEM,FALSE,2024-09-15,4,1.2,1.7,9,Kamala Harris,50.5
Big Village,National,REP,FALSE,2024-09-15,4,1.2,1.7,9,Donald Trump,43.4
Keating Research,Colorado,DEM,FALSE,2024-09-14,3,1.5,0.1,3,Kamala Harris,53
Keating Research,Colorado,REP,FALSE,2024-09-14,3,1.5,0.1,3,Donald Trump,42
Change Research,Missouri,DEM,FALSE,2024-09-13,2,1.4,0.6,5,Kamala Harris,41
Change Research,Missouri,REP,FALSE,2024-09-13,2,1.4,0.6,5,Donald Trump,50
J.L. Partners,National,DEM,TRUE,2024-09-13,4,1.6,0.2,6,Kamala Harris,47
J.L. Partners,National,REP,TRUE,2024-09-13,4,1.6,0.2,6,Donald Trump,42
J.L. Partners,National,IND,TRUE,2024-09-13,4,1.6,0.2,6,Robert F. Kennedy,3
J.L. Partners,National,GRE,TRUE,2024-09-13,4,1.6,0.2,6,Jill Stein,1
J.L. Partners,National,IND,TRUE,2024-09-13,4,1.6,0.2,6,Cornel West,1
J.L. Partners,National,LIB,TRUE,2024-09-13,4,1.6,0.2,6,Chase Oliver,1
Redfield & Wilton Strategies,National,DEM,FALSE,2024-09-12,0,1.8,0.4,9,Kamala Harris,44
Redfield & Wilton Strategies,National,REP,FALSE,2024-09-12,0,1.8,0.4,9,Donald Trump,42
Redfield & Wilton Strategies,National,LIB,FALSE,2024-09-12,0,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,National,GRE,FALSE,2024-09-12,0,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,North Carolina,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,45
Redfield & Wilton Strategies,North Carolina,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,North Carolina,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,North Carolina,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Arizona,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,46
Redfield & Wilton Strategies,Arizona,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,47
Redfield & Wilton Strategies,Arizona,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Arizona,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Florida,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,44
Redfield & Wilton Strategies,Florida,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,50
Redfield & Wilton Strategies,Florida,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Florida,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Georgia,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,47
Redfield & Wilton Strategies,Georgia,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,49
Redfield & Wilton Strategies,Georgia,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Georgia,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Michigan,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,48
Redfield & Wilton Strategies,Michigan,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,45
Redfield & Wilton Strategies,Michigan,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Michigan,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Minnesota,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,51
Redfield & Wilton Strategies,Minnesota,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,Minnesota,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,0
Redfield & Wilton Strategies,Minnesota,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Nevada,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,45
Redfield & Wilton Strategies,Nevada,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,46
Redfield & Wilton Strategies,Nevada,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Nevada,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,New Mexico,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,49
Redfield & Wilton Strategies,New Mexico,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,New Mexico,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,New Mexico,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,1
Redfield & Wilton Strategies,Pennsylvania,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,45
Redfield & Wilton Strategies,Pennsylvania,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,45
Redfield & Wilton Strategies,Pennsylvania,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Pennsylvania,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,0
Redfield & Wilton Strategies,Wisconsin,DEM,FALSE,2024-09-09,3,1.8,0.4,9,Kamala Harris,49
Redfield & Wilton Strategies,Wisconsin,REP,FALSE,2024-09-09,3,1.8,0.4,9,Donald Trump,46
Redfield & Wilton Strategies,Wisconsin,LIB,FALSE,2024-09-09,3,1.8,0.4,9,Chase Oliver,1
Redfield & Wilton Strategies,Wisconsin,GRE,FALSE,2024-09-09,3,1.8,0.4,9,Jill Stein,0
Research America,Virginia,DEM,TRUE,2024-09-09,6,0.7,1.7,4,Kamala Harris,44
Research America,Virginia,REP,TRUE,2024-09-09,6,0.7,1.7,4,Donald Trump,44
Research America,Virginia,IND,TRUE,2024-09-09,6,0.7,1.7,4,Robert F. Kennedy,2
Research America,Virginia,GRE,TRUE,2024-09-09,6,0.7,1.7,4,Jill Stein,0
Research America,Virginia,LIB,TRUE,2024-09-09,6,0.7,1.7,4,Chase Oliver,0
Research America,Virginia,DEM,TRUE,2024-09-09,6,0.7,1.7,4,Kamala Harris,47
Research America,Virginia,REP,TRUE,2024-09-09,6,0.7,1.7,4,Donald Trump,46
Research America,Virginia,IND,TRUE,2024-09-09,6,0.7,1.7,4,Robert F. Kennedy,2
Research America,Virginia,GRE,TRUE,2024-09-09,6,0.7,1.7,4,Jill Stein,0
Research America,Virginia,LIB,TRUE,2024-09-09,6,0.7,1.7,4,Chase Oliver,0
Research America,Virginia,DEM,FALSE,2024-09-09,6,0.7,1.7,4,Kamala Harris,45
Research America,Virginia,REP,FALSE,2024-09-09,6,0.7,1.7,4,Donald Trump,45
Research America,Virginia,DEM,FALSE,2024-09-09,6,0.7,1.7,4,Kamala Harris,48
Research America,Virginia,REP,FALSE,2024-09-09,6,0.7,1.7,4,Donald Trump,46
Big Village,National,DEM,FALSE,2024-09-08,2,1.2,1.7,9,Kamala Harris,43.9
Big Village,National,REP,FALSE,2024-09-08,2,1.2,1.7,9,Donald Trump,40.5
Big Village,National,DEM,FALSE,2024-09-08,2,1.2,1.7,9,Kamala Harris,47.5
Big Village,National,REP,FALSE,2024-09-08,2,1.2,1.7,9,Donald Trump,43.2
Big Village,National,DEM,FALSE,2024-09-08,2,1.2,1.7,9,Kamala Harris,49.3
Big Village,National,REP,FALSE,2024-09-08,2,1.2,1.7,9,Donald Trump,44.7
Embold Research,Minnesota,DEM,FALSE,2024-09-08,4,1.4,0.6,6,Kamala Harris,48.8
Embold Research,Minnesota,REP,FALSE,2024-09-08,4,1.4,0.6,6,Donald Trump,44.6
Hendrix College,Arkansas,DEM,TRUE,2024-09-06,1,0.9,0.6,4,Kamala Harris,40
Hendrix College,Arkansas,REP,TRUE,2024-09-06,1,0.9,0.6,4,Donald Trump,55
Hendrix College,Arkansas,IND,TRUE,2024-09-06,1,0.9,0.6,4,Robert F. Kennedy,1
Hendrix College,Arkansas,LIB,TRUE,2024-09-06,1,0.9,0.6,4,Chase Oliver,1
Hendrix College,Arkansas,GRE,TRUE,2024-09-06,1,0.9,0.6,4,Jill Stein,0
co/efficient,Michigan,DEM,FALSE,2024-09-06,2,1.1,0.3,5,Kamala Harris,47
co/efficient,Michigan,REP,FALSE,2024-09-06,2,1.1,0.3,5,Donald Trump,47
co/efficient,Wisconsin,DEM,FALSE,2024-09-06,2,1.1,0.3,5,Kamala Harris,47
co/efficient,Wisconsin,REP,FALSE,2024-09-06,2,1.1,0.3,5,Donald Trump,47
co/efficient,Pennsylvania,DEM,FALSE,2024-09-06,2,1.1,0.3,5,Kamala Harris,46
co/efficient,Pennsylvania,REP,FALSE,2024-09-06,2,1.1,0.3,5,Donald Trump,48
SurveyMonkey,National,DEM,FALSE,2024-09-04,9,2,0.2,9,Kamala Harris,44
SurveyMonkey,National,REP,FALSE,2024-09-04,9,2,0.2,9,Donald Trump,41
SurveyMonkey,National,DEM,FALSE,2024-09-04,9,2,0.2,9,Kamala Harris,39
SurveyMonkey,National,REP,FALSE,2024-09-04,9,2,0.2,9,Donald Trump,37
PRRI,National,DEM,TRUE,2024-09-04,19,1.8,0.4,9,Kamala Harris,45
PRRI,National,REP,TRUE,2024-09-04,19,1.8,0.4,9,Donald Trump,40
PRRI,National,IND,TRUE,2024-09-04,19,1.8,0.4,9,Robert F. Kennedy,3
PRRI,National,GRE,TRUE,2024-09-04,19,1.8,0.4,9,Jill Stein,1
PRRI,National,IND,TRUE,2024-09-04,19,1.8,0.4,9,Cornel West,1
PRRI,National,DEM,FALSE,2024-09-04,19,1.8,0.4,9,Kamala Harris,50
PRRI,National,REP,FALSE,2024-09-04,19,1.8,0.4,9,Donald Trump,47
PRRI,National,DEM,TRUE,2024-09-04,19,1.8,0.4,9,Kamala Harris,42
PRRI,National,REP,TRUE,2024-09-04,19,1.8,0.4,9,Donald Trump,36
PRRI,National,IND,TRUE,2024-09-04,19,1.8,0.4,9,Robert F. Kennedy,3
PRRI,National,GRE,TRUE,2024-09-04,19,1.8,0.4,9,Jill Stein,1
PRRI,National,IND,TRUE,2024-09-04,19,1.8,0.4,9,Cornel West,1
Patriot Polling,National,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,48.8
Patriot Polling,National,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,47.3
Patriot Polling,Pennsylvania,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,47.9
Patriot Polling,Pennsylvania,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,49
Patriot Polling,Michigan,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,48.4
Patriot Polling,Michigan,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,47.6
Patriot Polling,Wisconsin,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,47.9
Patriot Polling,Wisconsin,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,47.7
Patriot Polling,North Carolina,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,47.5
Patriot Polling,North Carolina,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,50
Patriot Polling,Georgia,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,48.3
Patriot Polling,Georgia,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,48.9
Patriot Polling,Arizona,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,46.9
Patriot Polling,Arizona,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,48.5
Patriot Polling,Nevada,DEM,FALSE,2024-09-03,2,1.1,0.6,5,Kamala Harris,46.8
Patriot Polling,Nevada,REP,FALSE,2024-09-03,2,1.1,0.6,5,Donald Trump,47
Big Data Poll,National,DEM,FALSE,2024-09-03,3,1.1,0.2,7,Kamala Harris,49.9
